abundance_day,COD-Inf [mg/L],P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1]
97,,12.414358974358974,,20.975,,,3.4042522389973615,,,,,,,24.825,,0.46,,,,80.0,24.825,20.975,9.594999999999999,5.43,3.4749999999999996,,,175.0,180.0,9.594999999999999,5.539999999999999,100.0,2279.9999999999727,2263.333333333321,39.99999999999952,,0.7421004628679572,0.2153430933916617,0.5680736186381766,,15.544999999999998,6.874358974358974,15.23,4.055,5.329714285714285,2.750926000321364
98,,12.658632478632478,,21.170833333333334,,,3.3688173077139396,,,,,,,26.0125,,0.18,,,,80.0,26.0125,21.170833333333334,10.055833333333332,5.541666666666666,2.61,,,175.0,180.0,10.055833333333332,5.8966666666666665,100.0,2294.999999999982,2263.333333333321,50.000000000000355,,0.7391845467466234,0.22441623307041383,0.5478423286922365,,15.629166666666665,6.761965811965812,15.956666666666667,4.159166666666667,5.3585714285714285,2.701877109111339
99,,,,,,,,,,,,,,,,0.53,,,,80.0,,,,,2.79,,,175.0,180.0,,,100.0,2309.999999999991,2276.6666666666574,60.00000000000119,,,,,,,,,,,
100,,,,,,,,,,,,,,,,1.32,,,,80.0,,,,,3.4,,,175.0,180.0,,,100.0,2292.4999999999955,2275.0,50.153374233129796,,,,,,,,,,,
101,,,,,,,,,,,,,,,,0.52,,,,80.0,,,,,2.47,,,175.0,180.0,,,100.0,2275.0,2275.0,40.306748466258405,,,,,,,,,,,
102,,,,,,,,,,,,,,,,0.18,,,,80.0,,,,,4.3,,,175.0,180.0,,,100.0,2257.5000000000045,2240.000000000009,30.460122699387014,,,,,,,,,,,
103,274.439126,13.88,3.84,22.15,19.772271325648415,6.195014130925508,3.19164265129683,10.78,90.397,26.926,96.453599,40.765964,137.219563,31.95,0.0,0.63,,,,80.0,31.95,22.15,12.36,6.1,4.33,,,175.0,180.0,12.36,7.68,100.0,2240.000000000009,2240.000000000009,20.613496932515623,1.0,0.7246049661399547,0.2697819314641745,0.446685878962536,274.439126,16.049999999999997,6.199999999999999,19.59,4.68,5.502857142857142,2.456632653061214
104,271.77567899999997,13.8925,3.8925,22.525,19.56407387274637,6.049691912273538,3.2424369622309355,10.83875,89.0815,26.973499999999998,95.0499605,40.837879,135.88783949999998,31.01875,0.5774935,1.92,,,,80.0,31.01875,22.525,12.4775,6.7325,1.28,,,175.0,180.0,12.4775,7.93875,100.0,,2240.000000000009,,0.9977186032321929,0.703562148553375,0.2707268097595301,0.42867203250423613,271.19818549999997,15.792499999999997,5.953749999999999,18.541249999999998,4.53875,5.414571428571428,2.432370283018855
105,269.112232,13.905000000000001,3.945,22.9,19.35587641984432,5.904369693621566,3.2932312731650404,10.897499999999999,87.766,27.021,93.646322,40.909794,134.556116,30.0875,1.154987,0.18,,,,80.0,30.0875,22.9,12.594999999999999,7.365,5.04,,,175.0,180.0,12.594999999999999,8.1975,100.0,2213.3333333333467,2240.000000000009,20.803733676842157,0.9954372064643858,0.6825193309667951,0.2716716880548857,0.4106581860459363,267.957245,15.534999999999998,5.7075,17.4925,4.3975,5.326285714285714,2.4081079129764964
106,266.448785,13.9175,3.9974999999999996,23.275,19.147678966942276,5.759047474969595,3.3440255840991453,10.956249999999999,86.4505,27.0685,92.2426835,40.981708999999995,133.2243925,29.15625,1.7324804999999999,0.18,,,,80.0,29.15625,23.275,12.7125,7.9975,5.16,,,175.0,180.0,12.7125,8.45625,100.0,2200.000000000015,2180.000000000018,20.898852049005423,0.9931558096965787,0.6614765133802153,0.27261656635024123,0.39264433958763645,264.7163045,15.2775,5.46125,16.44375,4.25625,5.2379999999999995,2.3838455429341376
107,263.785338,13.93,4.05,23.65,18.93948151404023,5.6137252563176245,3.3948198950332507,11.015,85.135,27.116,90.839045,41.053624,131.892669,28.225,2.309974,0.18,,,,80.0,28.225,23.65,12.83,8.629999999999999,5.06,,,175.0,180.0,12.83,8.715,100.0,2186.666666666684,2180.000000000018,20.99397042116869,0.9908744129287717,0.6404336957936354,0.27356144464559684,0.3746304931293366,261.475364,15.02,5.215,15.395,4.115,5.1497142857142855,2.359583172891779
108,261.121891,13.9425,4.1025,24.025,18.731284061138183,5.468403037665654,3.445614205967356,11.07375,83.8195,27.1635,89.4354065,41.125539,130.5609455,27.29375,2.8874675,0.18,,,,80.0,27.29375,24.025,12.9475,9.2625,4.93,,,175.0,180.0,12.9475,8.973749999999999,100.0,2173.3333333333526,2180.000000000018,21.08908879333196,0.9885930161609645,0.6193908782070556,0.27450632294095245,0.35661664667103676,258.2344235,14.7625,4.96875,14.34625,3.9737500000000003,5.061428571428571,2.3353208028494197
109,258.458444,13.955,4.154999999999999,24.4,18.523086608236138,5.323080819013683,3.496408516901461,11.1325,82.504,27.211,88.031768,41.197454,129.229222,26.3625,3.4649609999999997,0.18,,,,80.0,26.3625,24.4,13.065000000000001,9.895,5.35,,,175.0,180.0,13.065000000000001,9.2325,100.0,2160.0000000000214,2120.0000000000273,21.184207165495227,0.9863116193931574,0.5983480606204759,0.275451201236308,0.338602800212737,254.993483,14.505,4.7225,13.2975,3.8325000000000005,4.973142857142857,2.311058432807061
110,255.794997,13.967500000000001,4.2075,24.775,18.31488915533409,5.177758600361711,3.547202827835566,11.19125,81.1885,27.2585,86.6281295,41.269369,127.8974985,25.43125,4.0424545,0.19,,,,80.0,25.43125,24.775,13.182500000000001,10.5275,5.11,,,175.0,180.0,13.182500000000001,9.49125,100.0,2146.6666666666897,2120.0000000000273,21.279325537658494,0.9840302226253503,0.5773052430338961,0.27639607953166356,0.32058895375443713,251.7525425,14.247500000000002,4.47625,12.24875,3.6912500000000006,4.884857142857143,2.286796062764702
111,253.13155,13.98,4.26,25.15,18.106691702432045,5.032436381709741,3.597997138769671,11.25,79.873,27.306,85.224491,41.341284,126.565775,24.5,4.619948,0.46,,,,80.0,24.5,25.15,13.3,11.16,3.88,,,175.0,180.0,13.3,9.75,100.0,,2120.0000000000273,,0.9817488258575432,0.5562624254473162,0.2773409578270192,0.3025751072961373,248.511602,13.990000000000002,4.23,11.2,3.5500000000000007,4.796571428571429,2.2625336927223434
112,247.62086075,13.932500000000001,4.4712499999999995,24.506249999999998,17.76473424698098,5.056650696496023,3.515894555246992,11.4375,77.95987500000001,26.834375,83.183186625,40.627243750000005,123.810430375,25.2125,4.600682125,0.18,,,,80.0,25.2125,24.5,13.4,10.365,3.93,,,175.0,180.0,13.4,9.7625,100.0,2120.0000000000273,2120.0000000000273,21.469562281985027,0.9813598652453137,0.5817296222664017,0.286176627572326,0.299220130648826,243.020178625,14.141250000000001,4.170000000000001,11.8125,3.6375000000000006,8.4,2.264183606210031
113,242.1101715,13.885,4.682499999999999,23.862499999999997,17.422776791529916,5.080865011282306,3.433791971724312,11.625,76.04675,26.362750000000002,81.14188225,39.9132035,121.05508575,25.925,4.58141625,0.18,,,,80.0,25.925,24.0,13.5,9.57,3.95,,,175.0,180.0,13.5,9.775,100.0,2148.333333333354,2120.0000000000273,,0.9809709046330841,0.6071968190854872,0.2950122973176328,0.29586515400151475,237.52875525000002,14.2925,4.110000000000001,12.425,3.7250000000000005,8.22857142857143,2.2658335196977184
114,236.59948225,13.8375,4.89375,23.21875,17.08081933607885,5.105079326068588,3.3516893882016325,11.8125,74.133625,25.891125000000002,79.100577875,39.19916325,118.299741125,26.6375,4.562150375,0.17,,,,80.0,26.6375,23.5,13.6,8.775,4.48,,,175.0,180.0,13.6,9.7875,100.0,2176.66666666668,2205.000000000007,,0.9805819440208546,0.6326640159045727,0.3038479670629396,0.2925101773542035,232.037331875,14.443750000000001,4.050000000000001,13.0375,3.8125000000000004,8.057142857142857,2.267483433185406
115,231.088793,13.79,5.1049999999999995,22.575,16.738861880627788,5.12929364085487,3.269586804678953,12.0,72.2205,25.4195,77.05927349999999,38.485123,115.5443965,27.35,4.5428844999999995,0.44,,,,80.0,27.35,23.0,13.7,7.98,4.65,,,175.0,180.0,13.7,9.8,100.0,2205.000000000007,2247.4999999999964,,0.9801929834086252,0.658131212723658,0.3126836368082464,0.28915520070689216,226.5459085,14.595,3.990000000000001,13.65,3.9000000000000004,7.885714285714286,2.269133346673094
116,225.57810375,13.7425,5.316249999999999,21.93125,16.39690442517672,5.153507955641152,3.1874842211562737,12.1875,70.30737500000001,24.947875,75.017969125,37.771082750000005,112.789051875,28.0625,4.523618625,0.18,,,,80.0,28.0625,22.5,13.8,7.1850000000000005,5.38,,,175.0,180.0,13.8,9.8125,100.0,2233.3333333333335,2289.9999999999864,,0.9798040227963956,0.6835984095427436,0.32151930655355326,0.2858002240595809,221.054485125,14.74625,3.9300000000000015,14.262500000000001,3.9875000000000003,7.714285714285714,2.2707832601607816
117,220.06741449999998,13.695,5.5275,21.2875,16.05494696972566,5.177722270427434,3.1053816376335943,12.375,68.39425,24.47625,72.97666475,37.0570425,110.03370724999999,28.775,4.50435275,0.19,,,,80.0,28.775,22.0,13.9,6.39,5.54,,,175.0,180.0,13.9,9.825,100.0,2261.6666666666597,2289.9999999999864,,0.9794150621841661,0.709065606361829,0.33035497629886007,0.2824452474122696,215.56306175,14.8975,3.8700000000000014,14.875,4.075,7.542857142857144,2.2724331736484693
118,214.55672525,13.647499999999999,5.73875,20.64375,15.712989514274593,5.201936585213717,3.0232790541109145,12.5625,66.48112499999999,24.004625,70.93536037499999,36.34300225,107.278362625,29.487499999999997,4.485086875,0.18,,,,80.0,29.487499999999997,21.0,14.0,5.595,4.41,,,175.0,180.0,14.0,9.8375,100.0,2289.9999999999864,2289.9999999999864,18.989440507345066,0.9790261015719365,0.7345328031809145,0.3391906460441669,0.27909027076495835,210.07163837500002,15.04875,3.8100000000000014,15.4875,4.1625,7.2,2.2740830871361566
119,209.046036,13.6,5.949999999999999,20.0,15.371032058823529,5.2261508999999995,2.941176470588235,12.75,64.568,23.533,68.89405599999999,35.628962,104.523018,30.2,4.465821,0.32,,,,80.0,30.2,20.0,14.1,4.8,5.29,,,175.0,180.0,14.1,9.85,100.0,2314.2857142856947,2289.9999999999864,18.576086878238407,0.978637140959707,0.76,0.3480263157894737,0.2757352941176471,204.580215,15.2,3.7500000000000018,16.1,4.25,5.211428571428572,2.2757330006238443
120,217.10514833333332,13.666666666666666,5.758333333333333,20.025,15.873487549019607,5.419644815343259,2.9307422969187673,12.591666666666667,67.14316666666667,24.37966666666667,71.64175883333333,36.91081533333333,108.55257416666666,30.2,4.3955546666666665,0.19,,,,80.0,30.2,20.0,13.983333333333333,4.796666666666667,4.65,,,175.0,180.0,13.983333333333333,9.533333333333333,100.0,2338.5714285714034,2289.9999999999864,,0.9795789876783902,0.7604631927212573,0.3584452653266217,0.3018032212885154,212.70959366666668,15.228333333333332,4.133333333333335,16.21666666666667,4.45,6.857142857142858,2.253470880310819
121,225.16426066666665,13.733333333333333,5.566666666666666,20.05,16.375943039215688,5.613138730686517,2.9203081232493,12.433333333333334,69.71833333333333,25.226333333333333,74.38946166666666,38.19266866666667,112.58213033333332,30.2,4.325288333333333,0.16,,,,80.0,30.2,20.0,13.866666666666667,4.793333333333333,3.99,,,175.0,180.0,13.866666666666667,9.216666666666667,100.0,2362.8571428571117,2459.9999999999454,,0.9805208343970734,0.7609263854425145,0.3688642148637697,0.3278711484593837,220.83897233333334,15.256666666666666,4.5166666666666675,16.333333333333332,4.65,6.857142857142858,2.2312087599977937
122,233.22337299999998,13.799999999999999,5.375,20.075,16.878398529411765,5.806632646029776,2.9098739495798323,12.275,72.2935,26.073,77.1371645,39.474522,116.61168649999999,30.2,4.255022,0.19,,,,80.0,30.2,20.0,13.75,4.79,4.67,,,175.0,180.0,13.75,8.9,100.0,2387.14285714282,2459.9999999999454,,0.9814626811157565,0.7613895781637716,0.3792831644009177,0.35393907563025206,228.96835099999998,15.285,4.9,16.45,4.85,6.857142857142858,2.2089466396847683
123,241.28248533333334,13.866666666666665,5.183333333333333,20.099999999999998,17.380854019607845,6.000126561373035,2.8994397759103645,12.116666666666667,74.86866666666667,26.919666666666668,79.88486733333333,40.75637533333333,120.64124266666667,30.2,4.184755666666667,0.19,,,,80.0,30.2,20.0,13.633333333333333,4.786666666666667,6.03,,,175.0,180.0,13.633333333333333,8.583333333333334,100.0,2411.4285714285284,2459.9999999999454,,0.9824045278344398,0.7618527708850289,0.3897021139380657,0.3800070028011203,237.09772966666665,15.313333333333333,5.283333333333332,16.566666666666666,5.05,6.857142857142858,2.186684519371743
124,249.34159766666667,13.933333333333332,4.991666666666666,20.125,17.883309509803922,6.193620476716293,2.889005602240897,11.958333333333334,77.44383333333334,27.766333333333336,82.63257016666667,42.03822866666667,124.67079883333334,30.2,4.114489333333333,0.19,,,,80.0,30.2,20.0,13.516666666666667,4.783333333333333,5.94,,,175.0,180.0,13.516666666666667,8.266666666666666,100.0,2435.714285714237,2459.9999999999454,,0.983346374553123,0.7623159636062862,0.4001210634752137,0.4060749299719887,245.22710833333332,15.341666666666665,5.666666666666665,16.68333333333333,5.25,6.857142857142858,2.1644223990587177
125,257.40071,13.999999999999998,4.8,20.15,18.385765000000003,6.387114392059552,2.8785714285714294,11.8,80.019,28.613,85.380273,43.320082,128.700355,30.2,4.044223,0.55,,,,80.0,30.2,20.15,13.4,4.78,6.31,,,175.0,180.0,13.4,7.95,100.0,2459.9999999999454,2459.9999999999454,16.095965103598445,0.9842882212718062,0.7627791563275433,0.4105400130123617,0.432142857142857,253.356487,15.37,6.049999999999998,16.799999999999997,5.45,5.2697142857142865,2.1421602787456924
126,262.260558,14.166666666666666,5.216666666666667,20.883333333333333,18.509596298850578,6.286266074944996,2.946633825944171,12.3,81.31633333333333,29.303666666666665,86.76452766666667,44.365751333333336,131.130279,30.766666666666666,4.0968461839999994,0.19,,,,80.0,29.25,21.0,14.2,6.93,5.5,,,175.0,180.0,14.8,9.85,100.0,2478.5714285713766,2459.9999999999454,16.41187538476555,0.9843754837553123,0.7246268201020312,0.2619047619047619,0.30763546798029545,258.163711816,15.076666666666666,4.3166666666666655,15.049999999999999,4.95,7.2,2.044599303135934
127,267.120406,14.333333333333332,5.633333333333333,21.616666666666667,18.633427597701154,6.18541775783044,3.0146962233169132,12.8,82.61366666666667,29.994333333333334,88.14878233333333,45.411420666666665,133.560203,31.333333333333332,4.149469368,0.2,,,,80.0,28.3,23.05,15.0,9.08,5.23,,,175.0,180.0,16.200000000000003,11.75,100.0,2497.1428571428078,2459.9999999999454,16.727785665932654,0.9844627462388184,0.6864744838765189,0.3743736578382248,0.18312807881773388,262.97093663199996,14.783333333333331,2.5833333333333326,13.3,4.450000000000001,4.789714285714286,1.947038327526176
128,271.980254,14.5,6.05,22.35,18.75725889655173,6.084569440715884,3.082758620689655,13.3,83.911,30.685,89.533037,46.45709,135.990127,31.9,4.202092552,0.19,,,,80.0,31.9,22.35,17.6,7.86,5.12,,,175.0,180.0,17.6,13.65,100.0,2515.714285714239,2589.9999999999636,17.04369594709976,0.9845500087223245,0.6483221476510067,0.3533471359558316,0.0586206896551723,267.778161448,14.489999999999998,0.8499999999999996,14.299999999999995,3.950000000000001,4.968,1.9181467181467453
129,270.889234,10.875,,22.0,,6.15638049720358,,,84.056,30.2225,89.68775199999999,45.756865000000005,135.444617,,3.151569414,0.2,,,,80.0,23.924999999999997,22.0,,,7.09,,,175.0,180.0,13.200000000000001,,100.0,2534.28571428567,2589.9999999999636,17.359606228266863,0.9884125065417433,,0.3222727272727272,,267.737664586,,,,,7.542857142857144,
130,269.79821400000003,7.25,,21.8,,6.228191553691275,,,84.201,29.759999999999998,89.842467,45.05664,134.89910700000001,,2.101046276,0.19,,,,80.0,15.95,22.0,,,1.9,,,175.0,180.0,8.8,,100.0,2552.8571428571013,2589.9999999999636,17.67551650943397,0.9922750043611622,,0.0863636363636363,,267.697167724,,,,,7.542857142857144,
131,268.707194,3.625,6.29,21.6,18.13302325555824,6.300002610178971,2.9907981673498916,13.51,84.346,29.2975,89.99718200000001,44.356415,134.353597,30.04,1.050523138,0.19,,,,80.0,7.975000000000001,22.0,17.09,7.614,1.57,,,175.0,180.0,4.4,13.38,100.0,2571.4285714285325,2534.166666666632,17.99142679060107,0.9961375021805812,0.6474275184690549,0.0713636363636363,0.0735519652761031,267.656670862,13.985999999999999,1.0599999999999994,12.949999999999998,3.710000000000001,7.542857142857144,1.8669467345329647
132,267.616174,0.0,6.37,21.0,17.924944708560407,6.371813666666666,2.960144682903304,13.58,84.491,28.835,90.151897,43.65619,133.808087,29.419999999999998,0.0,0.57,,,,80.0,0.0,21.0,16.92,7.532,6.56,,,175.0,180.0,0.0,13.290000000000001,100.0,2589.9999999999636,2534.166666666632,18.307337071768178,1.0,0.6471293087417376,0.3123809523809523,0.0785290571497467,267.616174,13.818,1.1299999999999994,12.499999999999996,3.630000000000001,7.2,1.8498800733283711
133,262.75907333333333,2.3833333333333333,6.45,21.0,17.716866161562578,6.310993210887209,2.9294911984567156,13.65,83.29333333333334,28.075,88.87398666666667,42.50555,131.37953666666667,28.799999999999997,0.0,0.19,,,,80.0,4.283333333333333,21.0,16.75,7.45,5.13,,,175.0,180.0,2.65,13.2,100.0,2552.7777777777424,2534.166666666632,18.445330217574778,1.0,0.6468310990144203,0.2442857142857142,0.0835061490233903,262.75907333333333,13.65,1.1999999999999993,12.049999999999997,3.5500000000000007,7.2,1.8328134121237776
134,257.90197266666667,4.766666666666667,6.53,20.77,17.50878761456475,6.250172755107752,2.898837714010128,13.72,82.09566666666667,27.315,87.59607633333334,41.354910000000004,128.95098633333333,28.18,0.0,0.19,,,,80.0,8.566666666666666,21.0,16.580000000000002,7.368,4.09,,,175.0,180.0,5.3,13.11,100.0,2515.5555555555216,2534.166666666632,18.58332336338138,1.0,0.646532889287103,0.1947619047619047,0.0884832408970339,257.90197266666667,13.482000000000001,1.2699999999999991,11.599999999999998,3.4700000000000006,7.2,1.8157467509191838
135,253.044872,7.15,6.61,20.54,17.300709067566917,6.189352299328295,2.86818422956354,13.790000000000001,80.898,26.555,86.318166,40.20427,126.522436,27.56,0.0,0.2,,,,80.0,12.85,20.0,16.41,7.2860000000000005,3.09,,,175.0,180.0,7.95,13.02,100.0,2478.3333333333003,2478.3333333333003,18.72131650918798,1.0,0.6462346795597856,0.1545,0.0934603327706775,253.044872,13.314000000000002,1.3399999999999992,11.149999999999999,3.3900000000000006,6.857142857142858,1.7986800897145903
136,248.18777133333333,9.533333333333333,,20.310000000000002,,6.128531843548838,,,79.70033333333333,25.794999999999998,85.04025566666667,39.05363,124.09388566666667,,0.0,0.67,,,,80.0,17.133333333333333,20.0,,,3.22,,,175.0,180.0,10.6,,100.0,2455.9999999999677,2422.499999999968,18.85930965499458,1.0,,0.161,,248.18777133333333,,,,,6.857142857142858,
137,243.33067066666666,11.916666666666668,,20.080000000000002,,6.067711387769381,,,78.50266666666667,25.035,83.76234533333334,37.90299,121.66533533333333,,0.0,0.2,,,,80.0,21.416666666666668,20.0,,,3.02,,,175.0,180.0,13.25,,100.0,2433.6666666666347,2422.499999999968,18.99730280080118,1.0,,0.151,,243.33067066666666,,,,,6.857142857142858,
138,238.47357,14.3,6.8500000000000005,19.85,16.676473426573427,6.006890931989924,2.7762237762237767,14.0,77.305,24.275,82.484435,36.75235,119.236785,25.7,0.0,1.92,,,,80.0,25.7,19.85,15.9,7.04,3.55,,,175.0,180.0,15.9,12.75,100.0,2411.333333333302,2513.333333333314,19.13529594660778,1.0,0.6453400503778338,0.277127244340359,0.1083916083916083,238.47357,12.810000000000002,1.549999999999999,9.8,3.1500000000000004,4.392000000000001,1.7474801061008096
139,,,,,,,,,,,,,,,,7.16,,,,80.0,,20.0,,,5.79,,,175.0,180.0,,,100.0,2388.999999999969,2513.333333333314,19.27328909241438,,,0.2895,,,,,,,6.857142857142858,
140,,,,,,,,,,,,,,,,7.38,,,,80.0,,20.0,,,5.175,,,175.0,180.0,,,100.0,2366.6666666666365,2513.333333333314,19.41128223822098,,,0.0,,,,,,,6.857142857142858,
141,,,,,,,,,,,,,,,,0.28,,,,80.0,,20.0,,,4.56,,,175.0,180.0,,,100.0,2513.333333333314,2415.555555555537,21.369579379166467,,,0.2279999999999999,,,,,,,6.857142857142858,
142,,,,,,,,,,,,,,,,7.4,,,,80.0,,20.0,,,3.8949999999999996,,,175.0,180.0,,,100.0,2659.999999999991,2415.555555555537,23.327876520111953,,,0.0,,,,,,,6.857142857142858,
143,252.40452249999998,14.508333333333335,6.4541666666666675,19.975,17.383006345681345,6.3153085440743535,2.754035941535942,13.708333333333334,81.00291666666668,26.269583333333333,86.43011208333334,39.772149166666665,126.20226124999999,26.241666666666667,2.8654771758333335,0.4,,,,80.0,26.241666666666667,20.0,15.483333333333334,7.24,3.23,,,175.0,180.0,15.483333333333334,11.854166666666666,100.0,2513.333333333321,2439.9999999999864,23.90217721516836,0.9894615873995442,0.6376146158221401,0.1615,0.1814716814716814,249.53904532416664,12.735000000000003,2.654166666666666,10.758333333333333,3.6291666666666673,6.857142857142858,1.8321047079667918
144,255.190713,14.55,6.375,20.0,17.52431292950293,6.376992066491239,2.749598374598375,13.65,81.7425,26.6685,87.2192475,40.376109,127.5953565,26.35,3.438572611,0.71,,,,80.0,26.35,20.0,15.4,7.279999999999999,0.99,,,175.0,180.0,15.4,11.675,100.0,2366.6666666666515,2439.9999999999864,24.47647791022477,0.9873539048794531,0.6360695289110013,0.0495,0.196087696087696,251.75214038899998,12.720000000000002,2.874999999999999,10.95,3.7250000000000005,6.857142857142858,1.8490296283399883
145,257.9769035,14.591666666666667,6.295833333333333,20.025,17.665619513324515,6.438675588908125,2.745160807660808,13.591666666666667,82.48208333333334,27.067416666666666,88.00838291666666,40.980068833333334,128.98845175,26.458333333333332,4.011668046166667,6.61,,,,80.0,26.458333333333332,20.0,15.316666666666666,7.319999999999999,1.8,,,175.0,180.0,15.316666666666666,11.495833333333334,100.0,2219.999999999982,2219.999999999982,25.050778605281177,0.9852462223593619,0.6345244419998626,0.09,0.21070371070371063,253.96523545383332,12.705000000000004,3.0958333333333323,11.141666666666667,3.8208333333333337,6.857142857142858,1.8659545487131846
146,,,,,,,,,,,,,,,,4.01,,,,80.0,,20.0,,,2.08,,,175.0,180.0,,,100.0,,2219.999999999982,,,,0.104,,,,,,,6.857142857142858,
147,,,,,,,,,,,,,,,,2.83,,,,80.0,,20.0,,,0.86,,,175.0,180.0,,,100.0,,2219.999999999982,,,,0.043,,,,,,,6.857142857142858,
148,,,,,,,,,,,,,,,,0.55,,,,80.0,,20.0,,,2.08,,,175.0,180.0,,,100.0,,2219.999999999982,,,,0.104,,,,,,,6.857142857142858,
149,,,,,,,,,,,,,,,,2.72,,,,80.0,,20.0,,,4.26,,,175.0,180.0,,,100.0,,2219.999999999982,,,,0.213,,,,,,,6.857142857142858,
150,271.907856,14.8,5.9,20.15,18.372152432432433,6.747093200992555,2.7229729729729732,13.3,86.18,29.062,91.95406,43.999868,135.953928,27.0,6.877145222,0.44,,,,80.0,27.0,20.15,14.9,7.52,4.7,,,175.0,180.0,14.9,10.6,100.0,,2219.999999999982,,0.974707809758906,0.6267990074441688,0.3721298495645288,0.2837837837837837,265.03071077799996,12.630000000000004,4.199999999999999,12.1,4.300000000000001,4.330285714285715,1.9505791505791668
151,,14.600000000000001,5.483333333333333,20.099999999999998,,,2.7556637519872815,12.783333333333333,,,,,,25.691666666666666,,0.5,,,,80.0,25.691666666666666,20.0,14.233333333333334,7.741666666666666,3.5,,,175.0,180.0,14.233333333333334,10.2,100.0,,2219.999999999982,,,0.6146918680842465,0.175,0.30266295707472174,,12.358333333333338,4.3999999999999995,11.458333333333332,4.033333333333334,6.857142857142858,1.9086229086229245
152,286.9819293333333,14.4,5.066666666666667,20.05,,,2.7883545310015903,12.266666666666667,91.70911111111111,30.143555555555558,97.85362155555555,45.63734311111111,143.49096466666666,24.383333333333333,5.348890728222223,0.18,,,,80.0,24.383333333333333,20.0,13.566666666666666,7.963333333333333,5.99,,,175.0,180.0,13.566666666666666,9.799999999999999,100.0,,2219.999999999982,,0.9803282964791491,0.6025847287243241,0.2995,0.32154213036565976,281.6330386051111,12.08666666666667,4.6,10.816666666666666,3.7666666666666675,6.857142857142858,1.8666666666666822
153,294.518966,14.2,4.65,20.0,,,2.8210453100158985,11.75,94.47366666666667,30.684333333333335,100.80340233333334,46.456080666666665,147.259483,23.075,4.584763481333334,0.59,,,,80.0,23.075,20.0,12.9,8.184999999999999,5.89,,,175.0,180.0,12.9,9.399999999999999,100.0,,2219.999999999982,,0.9831385398392707,0.5904775893644019,0.2945,0.34042130365659773,289.93420251866667,11.815000000000003,4.8,10.174999999999999,3.500000000000001,6.857142857142858,1.8247104247104398
154,302.05600266666664,14.0,4.233333333333334,19.95,21.22519468738077,7.21731108461431,2.853736089030207,11.233333333333334,97.23822222222223,31.22511111111111,103.75318311111111,47.27481822222222,151.02800133333332,21.766666666666666,3.8206362344444447,0.19,,,,80.0,21.766666666666666,20.0,12.233333333333334,8.406666666666666,4.9,,,175.0,180.0,12.233333333333334,9.0,100.0,,2219.999999999982,,0.9859487831993923,0.5783704500044795,0.245,0.35930047694753575,298.23536643222224,11.543333333333337,5.0,9.533333333333331,3.2333333333333343,6.857142857142858,1.7827541827541975
155,309.59303933333337,13.8,3.816666666666667,19.900000000000002,21.93845525111786,7.334865555519749,2.8864268680445155,10.716666666666665,100.00277777777778,31.76588888888889,106.70296388888889,48.09355577777777,154.79651966666668,20.458333333333332,3.0565089875555556,0.19333333333333333,,,,80.0,20.458333333333332,20.0,11.566666666666666,8.628333333333334,3.46,,,175.0,180.0,11.566666666666666,8.6,100.0,,2219.999999999982,,0.9887590265595138,0.5662633106445571,0.173,0.3781796502384738,306.5365303457778,11.271666666666668,5.2,8.891666666666666,2.9666666666666677,6.857142857142858,1.7407979407979552
156,317.13007600000003,13.6,3.4000000000000004,19.85,22.651715814854942,7.452420026425187,2.919117647058824,10.2,102.76733333333334,32.30666666666667,109.65274466666666,48.91229333333333,158.56503800000002,19.15,2.2923817406666673,0.19666666666666668,,,,80.0,19.15,19.85,10.9,8.85,2.72,,,175.0,180.0,10.9,8.2,100.0,,2219.999999999982,,0.9915692699196353,0.5541561712846348,0.2472727272727272,0.3970588235294118,314.8376942593333,11.000000000000002,5.4,8.249999999999998,2.700000000000001,3.771428571428572,1.698841698841713
157,324.6671126666667,13.456000000000001,3.672,20.080000000000002,23.364976378592026,7.569974497330627,2.987468030690537,10.399999999999999,105.5318888888889,32.84744444444445,112.60252544444444,49.73103088888889,162.33355633333335,20.439999999999998,1.5282544937777773,0.2,,,,80.0,20.439999999999998,20.080000000000002,11.775,8.125,3.33,,,,240.0,11.775,10.05,40.0,,,,0.9943795132797569,0.6433249370277079,-0.14798525798525797,0.36003836317135557,323.1388581728889,,4.866000000000001,,1.7250000000000005,,
